timestamp,side,price,amount,mid_reference
1722487530246941,buy,0.010644843935486077,1000.0,0.01065045
1722487530737088,buy,0.010637720355280392,1000.0,0.01064335
1722487560422032,buy,0.010640515976385444,1000.0,0.01064595
1722487596481566,buy,0.010596023159017738,1000.0,0.010601800000000002
1722487596615121,buy,0.010592782290667036,1000.0,0.010597450000000001
1722487598923385,sell,0.010597529893901936,1000.0,0.01059245
1722487602453229,buy,0.010598311458943745,1000.0,0.010603950000000001
1722487602572539,sell,0.01060690874372305,1000.0,0.010601949999999999
1722487610689410,sell,0.010622791249689291,1000.0,0.01061815
1722487618616950,buy,0.010604838610512616,1000.0,0.01061075
1722487626240896,sell,0.010606305242506903,1000.0,0.01060175
1722487634933939,buy,0.010590808914982345,1000.0,0.01059695
1722487635001741,buy,0.010555272287859315,1000.0,0.0105661
1722487635490552,sell,0.01052648,1000.0,0.0105268
1722487635590745,buy,0.010515585968196375,1000.0,0.0105268
1722487636002126,sell,0.01051204,1000.0,0.0105122
1722487636093152,buy,0.010500817076694988,746.0,0.0105122
1722487636093155,buy,0.010500817076694988,254.0,0.0105122
1722487636464020,sell,0.01050024,1000.0,0.0105004
1722487636974416,sell,0.01051631,909.0,0.01051635
1722487636974420,sell,0.01051631,91.0,0.01051635
1722487637509890,sell,0.01052761,1000.0,0.01052765
1722487637998517,sell,0.01052798,1000.0,0.0105283
1722487638479153,sell,0.010534268430778895,1000.0,0.01053445
1722487638979787,sell,0.01053291,1000.0,0.01053295
1722487639806882,sell,0.010534407307393698,473.0,0.01053425
1722487639806883,sell,0.010534407307393698,473.0,0.01053425
1722487639806884,sell,0.010534407307393698,54.0,0.01053425
1722487640064659,sell,0.010535952140036497,1000.0,0.01053545
1722487640521197,sell,0.010533968608132278,1000.0,0.01053315
1722487640982893,sell,0.010529266324579888,1000.0,0.01052805
1722487642615096,sell,0.01052450310946828,1000.0,0.01052295
1722487643671795,sell,0.01053092616520776,752.0,0.01052875
1722487643671797,sell,0.01053092616520776,248.0,0.01052875
1722487645276336,sell,0.010536476714710545,1000.0,0.01053405
1722487648347050,buy,0.010524137945554166,1000.0,0.010531849999999999
1722487648583687,buy,0.010514248081639248,1000.0,0.01052235
1722487649027949,sell,0.010510555832589743,1000.0,0.01050855
1722487649827382,buy,0.010500981107069575,1000.0,0.0105089
1722487649972405,sell,0.010503602538487538,1000.0,0.010501549999999998
1722487651317655,sell,0.010504238788394564,759.0,0.01050185
1722487651317656,sell,0.010504238788394564,241.0,0.01050185
1722487651772469,sell,0.01050734465801474,1000.0,0.0105046
1722487652549277,sell,0.010514090102979271,1000.0,0.0105109
1722487655720099,sell,0.010511901203451014,1000.0,0.01050855
1722487656156072,sell,0.01051617235096779,1000.0,0.01051245
1722487658843393,sell,0.01051995714794056,1000.0,0.01051585
